title,author,pub_year,venue,abstract
13| MODELLING THE ECOLOGICAL CONTEXT OF EVOLUTIONARY CHANGE: DÉJÀ VU OR SOMETHING NEW?,['T Day'],2005,Ecological paradigms lost: routes of theory change,"A principle interest in evolutionary ecology is to understand how ecological interactions within and between species generate natural selection and, in turn, how such natural selection shapes these ecological interactions through evolutionary change (MacArthur"
Morphological and dietary responses of chipmunks to a century of climate change,"['RE Walsh', 'AP Aprigio Assis', 'JL Patton']",2016,Global change …,"Predicting how individual taxa will respond to climatic change is challenging, in part because the impacts of environmental conditions can vary markedly, even among closely related species. Studies of chipmunks (Tamias spp.) in Yosemite National Park provide an"
Estimating fluctuating selection in age‐structured populations,"['S Engen', 'BE Sæther', 'T Kvalnes']",2012,Journal of evolutionary …,"In age‐structured populations, viability and fecundity selection of varying strength may occur in different age classes. On the basis of an original idea by Fisher of weighting individuals by their reproductive value, we show that the combined effect of selection on traits at different"
13| MODELLING THE ECOLOGICAL CONTEXT OF EVOLUTIONARY CHANGE: DÉJÀ VU OR SOMETHING NEW?,['T Day'],2005,Ecological paradigms lost: routes of theory change,"A principle interest in evolutionary ecology is to understand how ecological interactions within and between species generate natural selection and, in turn, how such natural selection shapes these ecological interactions through evolutionary change (MacArthur"
Morphological and dietary responses of chipmunks to a century of climate change,"['RE Walsh', 'AP Aprigio Assis', 'JL Patton']",2016,Global change …,"Predicting how individual taxa will respond to climatic change is challenging, in part because the impacts of environmental conditions can vary markedly, even among closely related species. Studies of chipmunks (Tamias spp.) in Yosemite National Park provide an"
Estimating fluctuating selection in age‐structured populations,"['S Engen', 'BE Sæther', 'T Kvalnes']",2012,Journal of evolutionary …,"In age‐structured populations, viability and fecundity selection of varying strength may occur in different age classes. On the basis of an original idea by Fisher of weighting individuals by their reproductive value, we show that the combined effect of selection on traits at different"
Differentiation in morphology and habitat partitioning of genetically characterized Gammarus fossarum forms (Amphipoda) across a contact zone,"['J MÜLLER', 'EVA PARTSCH']",2000,Biological Journal of the …,"Evolutionary processes do not affect all character types equally. Depending on environmental effects, morphological and ecological evolution may be uncoupled from molecular evolution. A natural contact zone between two forms of the amphipod Gammarus"
Changing mutational and adaptive landscapes and the genesis of cancer,"['LA Liggett', 'J DeGregori']",2017,Biochimica et Biophysica Acta (BBA)-Reviews on …,"By the time the process of oncogenesis has produced an advanced cancer, tumor cells have undergone extensive evolution. The cellular phenotypes resulting from this evolution have been well studied, and include accelerated growth rates, apoptosis resistance, immortality"
Contemporary morphological diversification of passerine birds introduced to the Hawaiian archipelago,"['BA Mathys', 'JL Lockwood']",2011,Proceedings of the Royal …,"Species that have been introduced to islands experience novel and strong selection pressures after establishment. There is evidence that exotic species diverge from their native source populations; further, a few studies have demonstrated adaptive divergence across"
Phenotypic evolution in a fossil gastropod species lineage: Evidence for adaptive radiation?,"['TA Neubauer', 'M Harzhauser', 'A Kroh']",2013,Palaeogeography …,"Detecting speciation in the fossil record is a particularly challenging matter. Palaeontologists are usually confronted with poor preservation and limited knowledge on the palaeoenvironment. Even in the contrary case of adequate preservation and information, the"
On the standardization of fitness and traits in comparative studies of phenotypic selection,"['SP De Lisle', 'EI Svensson']",2017,Evolution,Comparisons of the strength and form of phenotypic selection among groups provide a powerful approach for testing adaptive hypotheses. A central and largely unaddressed issue is how fitness and phenotypes are standardized in such studies; standardization across or
Evolution of morphological differences with moderate genetic correlations among traits as exemplified by two flycatcher species (Ficedula; Muscicapidae),"['J Merilä', 'M Björklund']",1994,Biological Journal of the …,"Theoretical work on multivariate evolution predicts that genetic correlations can act to constrain the rate at which new adaptive peaks are reached, but there is very limited empirical information available on this issue so far. To evaluate the importance of genetic"
The effects of predator evolution and genetic variation on predator–prey population-level dynamics,"['MH Cortez', 'S Patel']",2017,Bulletin of mathematical biology,This paper explores how predator evolution and the magnitude of predator genetic variation alter the population-level dynamics of predator–prey systems. We do this by analyzing a general eco-evolutionary predator–prey model using four methods: Method 1 identifies how
