title,author,pub_year,venue,abstract
Competition can maintain genetic but not environmental variance in the presence of stabilizing selection,"['XS Zhang', 'WG Hill']",2007,Evolution: International Journal of Organic …,"A population in which there is stabilizing selection acting on quantitative traits toward an intermediate optimum becomes monomorphic in the absence of mutation. Further, genotypes that show least environmental variation are also favored, such that selection is"
Mathematical analysis of a model describing evolution of an asexual population in a changing environment,"['M Broom', 'Q Tang', 'D Waxman']",2003,Mathematical biosciences,"We investigate a mathematical model for an asexual population with non-overlapping (discrete) generations, that exists in a changing environment. Sexual populations are also briefly discussed at the end of the paper. It is assumed that selection occurs on the value of a"
Effects of epistasis and the evolution of genetic architecture: exact results for a 2-locus model,"['JM Alvarez-Castro', 'M Kopp', 'J Hermisson']",2009,Theoretical population biology,"We study a two-locus model of a quantitative trait with a continuum-of alleles and multilinear epistasis that evolves under mutation, selection, and genetic drift. We derive analytical results based on the so-called House of Gauss approximation for the genetic variance, the"
The maintenance of genetic variation: a functional analytic approach to quantitative genetic models,['R Bürger'],1988,Population Genetics and Evolution,"If one tries to understand phenomena of quantitative genetics in terms of classical population genetics one is faced with several problems. On the one hand, the genetic structure underlying quantitative traits is usually very complex and not well understood. On"
Distribution of effects of new mutations affecting quantitative traits,['TFC Mackay'],1990,Proc. 4th world congress on genetics applied to …,"Departures from assumptions of additive, symmetrical, normal and nonpleiotropic distributions of effects of mutations affecting quantitative traits are discussed with respect to theoretical models predicting long-term response to directional selection, divergence"
A coarse-grained biophysical model of sequence evolution and the population size dependence of the speciation rate,"['BS Khatri', 'RA Goldstein']",2015,Journal of theoretical biology,"Speciation is fundamental to understanding the huge diversity of life on Earth. Although still controversial, empirical evidence suggests that the rate of speciation is larger for smaller populations. Here, we explore a biophysical model of speciation by developing a simple"
Collective fluctuations in the dynamics of adaptation and other traveling waves,"['O Hallatschek', 'L Geyrhofer']",2016,Genetics,The dynamics of adaptation are difficult to predict because it is highly stochastic even in large populations. The uncertainty emerges from random genetic drift arising in a vanguard of particularly fit individuals of the population. Several approaches have been developed to
Non-linear selection response in Drosophila: a strategy for testing the rare-alleles model of quantitative genetic variability,"['JW Curtsinger', 'R Ming']",1997,Genetica,Quantitative genetic theory predicts that variation due to rare alleles at many loci will generate a transient acceleration in the response to directional selection. We have tested this prediction by constructing experimental lines of Drosophila melanogaster that carry
Mutation and conflicts between artificial and natural selection for quantitative traits,"['WG Hill', 'SH Mbaga']",1998,Genetica,"There is substantial new variation for quantitative traits generated by mutation that can be utilised by artificial selection. With long-term selection, however, response is often attenuated and a selection limit sometimes reached, even though genetic variation is"
Testing the aerobic model for the evolution of endothermy: implications of using present correlations to infer past evolution,"['RF Nespolo', 'DA Roff']",2014,The American Naturalist,"The evolution of endothermy is one of the most puzzling events in vertebrate evolution, for which several hypotheses have been proposed. The most accepted model is the aerobic model, which assumes the existence of a genetic correlation between resting metabolic rate"
Simultaneous Estimation of Additive and Mutational Genetic Variance in an Outbred Population of Drosophila serrata,"['K McGuigan', 'JD Aguirre', 'MW Blows']",2015,Genetics,"How new mutations contribute to genetic variation is a key question in biology. Although the evolutionary fate of an allele is largely determined by its heterozygous effect, most estimates of mutational variance and mutational effects derive from highly inbred lines, where new"
"Nonlinear selection and a blend of convergent, divergent and parallel evolution shapes natural variation in glucosinolates","['DJ Kliebenstein', 'NI Cacho']",2016,Advances in Botanical Research,The molecular mechanisms underlying organismal fitness in complex environments is just beginning to be illuminated. One of the pre-eminent model systems that span the molecular to field fitness chasm is the natural variation in glucosinolate defence metabolites within the
